,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
285,285,50,3.2,350,484,0,0,49368.8233,0,49368.8233,49368.8233,1.9751213290467333,44940.4008,0,68970.0933,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.9027,5.9027,3.8461,3.8461,57121.4079,42848.9909,35263.1505,184602.3727,0,57121.4079,42848.9909,35263.1505,184602.3727,0
286,286,55,3.2,350,484,0,0,49368.8233,0,63549.4998,63549.4998,2.4383694209595648,44940.4008,0,68970.0933,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.9027,5.9027,3.8461,3.8461,57121.4079,42848.9909,35263.1505,184602.3727,0,57121.4079,42848.9909,40932.1916,204452.0902,0
287,287,60,3.2,350,484,0,0,49368.8233,0,77661.7707,77661.7707,2.9016175128723956,44940.4008,0,68970.0933,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.9027,5.9027,3.8461,3.8461,57121.4079,42848.9909,35263.1505,184602.3727,0,57121.4079,42848.9909,46669.6381,224301.8076,0
288,288,25,3.2,550,184,0,0,56477.4053,0,-15128.4359,-15128.4359,0.0,44940.4008,0,57893.4821,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,4.9547,4.9547,3.8461,3.8461,47917.2124,42848.9909,37358.7641,184602.3727,0,47917.2124,42848.9909,9716.0178,85353.7852,0
289,289,30,3.2,550,184,0,0,56477.4053,0,-555.9323,-555.9323,0.33693433672828604,44940.4008,0,57893.4821,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,4.9547,4.9547,3.8461,3.8461,47917.2124,42848.9909,37358.7641,184602.3727,0,47917.2124,42848.9909,14993.2317,105203.5027,0
290,290,35,3.2,550,184,0,0,56477.4053,0,13858.8814,13858.8814,0.800182428641117,44940.4008,0,57893.4821,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,4.9547,4.9547,3.8461,3.8461,47917.2124,42848.9909,37358.7641,184602.3727,0,47917.2124,42848.9909,20428.1354,125053.2202,0
291,291,40,3.2,550,184,0,0,56477.4053,0,28111.2844,28111.2844,1.2634305205539482,44940.4008,0,57893.4821,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,4.9547,4.9547,3.8461,3.8461,47917.2124,42848.9909,37358.7641,184602.3727,0,47917.2124,42848.9909,26025.45,144902.9377,0
292,292,45,3.2,550,184,0,0,56477.4053,0,42358.5066,42358.5066,1.7266786124667783,44940.4008,0,57893.4821,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,4.9547,4.9547,3.8461,3.8461,47917.2124,42848.9909,37358.7641,184602.3727,0,47917.2124,42848.9909,31627.9453,164752.6552,0
293,293,50,3.2,550,184,0,0,56477.4053,0,56477.4053,56477.4053,2.18992670437961,44940.4008,0,57893.4821,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,4.9547,4.9547,3.8461,3.8461,47917.2124,42848.9909,37358.7641,184602.3727,0,47917.2124,42848.9909,37358.7641,184602.3727,0
294,294,55,3.2,550,184,0,0,56477.4053,0,70589.6762,70589.6762,2.6531747962924417,44940.4008,0,57893.4821,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,4.9547,4.9547,3.8461,3.8461,47917.2124,42848.9909,37358.7641,184602.3727,0,47917.2124,42848.9909,43096.2106,204452.0902,0
295,295,60,3.2,550,184,0,0,56477.4053,0,84701.9472,84701.9472,3.116422888205273,44940.4008,0,57893.4821,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,4.9547,4.9547,3.8461,3.8461,47917.2124,42848.9909,37358.7641,184602.3727,0,47917.2124,42848.9909,48833.6571,224301.8076,0
296,296,25,3.2,550,244,0,0,53685.1097,0,-18192.7342,-18192.7342,0.0,44940.4008,0,62285.6432,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.3306,5.3306,3.8461,3.8461,51567.5972,42848.9909,36500.6749,184602.3727,0,51567.5972,42848.9909,9129.9313,85353.7852,0
297,297,30,3.2,550,244,0,0,53685.1097,0,-3523.0151,-3523.0151,0.2517425055565352,44940.4008,0,62285.6432,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.3306,5.3306,3.8461,3.8461,51567.5972,42848.9909,36500.6749,184602.3727,0,51567.5972,42848.9909,14309.9297,105203.5027,0
298,298,35,3.2,550,244,0,0,53685.1097,0,10917.6613,10917.6613,0.7149905974693666,44940.4008,0,62285.6432,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.3306,5.3306,3.8461,3.8461,51567.5972,42848.9909,36500.6749,184602.3727,0,51567.5972,42848.9909,19718.9708,125053.2202,0
299,299,40,3.2,550,244,0,0,53685.1097,0,25240.9807,25240.9807,1.1782386893821977,44940.4008,0,62285.6432,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.3306,5.3306,3.8461,3.8461,51567.5972,42848.9909,36500.6749,184602.3727,0,51567.5972,42848.9909,25245.3689,144902.9377,0
300,300,45,3.2,550,244,0,0,53685.1097,0,39488.2029,39488.2029,1.6414867812950278,44940.4008,0,62285.6432,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.3306,5.3306,3.8461,3.8461,51567.5972,42848.9909,36500.6749,184602.3727,0,51567.5972,42848.9909,30847.8642,164752.6552,0
301,301,50,3.2,550,244,0,0,53685.1097,0,53685.1097,53685.1097,2.1047348732078595,44940.4008,0,62285.6432,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.3306,5.3306,3.8461,3.8461,51567.5972,42848.9909,36500.6749,184602.3727,0,51567.5972,42848.9909,36500.6749,184602.3727,0
302,302,55,3.2,550,244,0,0,53685.1097,0,67797.3806,67797.3806,2.5679829651206916,44940.4008,0,62285.6432,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.3306,5.3306,3.8461,3.8461,51567.5972,42848.9909,36500.6749,184602.3727,0,51567.5972,42848.9909,42238.1214,204452.0902,0
303,303,60,3.2,550,244,0,0,53685.1097,0,81909.6516,81909.6516,3.0312310570335224,44940.4008,0,62285.6432,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.3306,5.3306,3.8461,3.8461,51567.5972,42848.9909,36500.6749,184602.3727,0,51567.5972,42848.9909,47975.5679,224301.8076,0
304,304,25,3.2,550,304,0,0,50865.1214,0,-21257.0325,-21257.0325,0.0,44940.4008,0,66677.8043,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.7065,5.7065,3.8461,3.8461,55217.9819,42848.9909,35670.2784,184602.3727,0,55217.9819,42848.9909,8543.8449,85353.7852,0
305,305,30,3.2,550,304,0,0,50865.1214,0,-6528.7048,-6528.7048,0.16655067438478555,44940.4008,0,66677.8043,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.7065,5.7065,3.8461,3.8461,55217.9819,42848.9909,35670.2784,184602.3727,0,55217.9819,42848.9909,13665.2346,105203.5027,0
306,306,35,3.2,550,304,0,0,50865.1214,0,7976.4411,7976.4411,0.6297987662976167,44940.4008,0,66677.8043,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.7065,5.7065,3.8461,3.8461,55217.9819,42848.9909,35670.2784,184602.3727,0,55217.9819,42848.9909,19009.8062,125053.2202,0
307,307,40,3.2,550,304,0,0,50865.1214,0,22370.677,22370.677,1.0930468582104476,44940.4008,0,66677.8043,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.7065,5.7065,3.8461,3.8461,55217.9819,42848.9909,35670.2784,184602.3727,0,55217.9819,42848.9909,24465.2878,144902.9377,0
308,308,45,3.2,550,304,0,0,50865.1214,0,36617.8992,36617.8992,1.5562949501232783,44940.4008,0,66677.8043,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.7065,5.7065,3.8461,3.8461,55217.9819,42848.9909,35670.2784,184602.3727,0,55217.9819,42848.9909,30067.7831,164752.6552,0
309,309,50,3.2,550,304,0,0,50865.1214,0,50865.1214,50865.1214,2.01954304203611,44940.4008,0,66677.8043,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.7065,5.7065,3.8461,3.8461,55217.9819,42848.9909,35670.2784,184602.3727,0,55217.9819,42848.9909,35670.2784,184602.3727,0
310,310,55,3.2,550,304,0,0,50865.1214,0,65005.0851,65005.0851,2.4827911339489415,44940.4008,0,66677.8043,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.7065,5.7065,3.8461,3.8461,55217.9819,42848.9909,35670.2784,184602.3727,0,55217.9819,42848.9909,41380.0322,204452.0902,0
311,311,60,3.2,550,304,0,0,50865.1214,0,79117.356,79117.356,2.9460392258617722,44940.4008,0,66677.8043,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.7065,5.7065,3.8461,3.8461,55217.9819,42848.9909,35670.2784,184602.3727,0,55217.9819,42848.9909,47117.4788,224301.8076,0
312,312,25,3.2,550,364,0,0,47994.8177,0,-24345.6447,-24345.6447,0.0,44940.4008,0,71069.9653,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.0824,6.0824,3.8461,3.8461,58868.3667,42848.9909,34890.1974,184602.3727,0,58868.3667,42848.9909,7982.0722,85353.7852,0
313,313,30,3.2,550,364,0,0,47994.8177,0,-9534.3945,-9534.3945,0.08135884321303503,44940.4008,0,71069.9653,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.0824,6.0824,3.8461,3.8461,58868.3667,42848.9909,34890.1974,184602.3727,0,58868.3667,42848.9909,13020.5395,105203.5027,0
314,314,35,3.2,550,364,0,0,47994.8177,0,5035.221,5035.221,0.5446069351258659,44940.4008,0,71069.9653,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.0824,6.0824,3.8461,3.8461,58868.3667,42848.9909,34890.1974,184602.3727,0,58868.3667,42848.9909,18300.6416,125053.2202,0
315,315,40,3.2,550,364,0,0,47994.8177,0,19450.0347,19450.0347,1.0078550270386974,44940.4008,0,71069.9653,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.0824,6.0824,3.8461,3.8461,58868.3667,42848.9909,34890.1974,184602.3727,0,58868.3667,42848.9909,23735.5453,144902.9377,0
316,316,45,3.2,550,364,0,0,47994.8177,0,33747.5955,33747.5955,1.4711031189515282,44940.4008,0,71069.9653,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.0824,6.0824,3.8461,3.8461,58868.3667,42848.9909,34890.1974,184602.3727,0,58868.3667,42848.9909,29287.7021,164752.6552,0
317,317,50,3.2,550,364,0,0,47994.8177,0,47994.8177,47994.8177,1.9343512108643595,44940.4008,0,71069.9653,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.0824,6.0824,3.8461,3.8461,58868.3667,42848.9909,34890.1974,184602.3727,0,58868.3667,42848.9909,34890.1974,184602.3727,0
318,318,55,3.2,550,364,0,0,47994.8177,0,62212.7895,62212.7895,2.3975993027771914,44940.4008,0,71069.9653,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.0824,6.0824,3.8461,3.8461,58868.3667,42848.9909,34890.1974,184602.3727,0,58868.3667,42848.9909,40521.9431,204452.0902,0
319,319,60,3.2,550,364,0,0,47994.8177,0,76325.0604,76325.0604,2.8608473946900226,44940.4008,0,71069.9653,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.0824,6.0824,3.8461,3.8461,58868.3667,42848.9909,34890.1974,184602.3727,0,58868.3667,42848.9909,46259.3896,224301.8076,0
320,320,25,3.2,550,424,0,0,45124.514,0,-27463.2236,-27463.2236,0.0,44940.4008,0,75462.1264,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.4583,6.4583,3.8461,3.8461,62518.7515,42848.9909,34110.1163,184602.3727,0,62518.7515,42848.9909,7449.2664,85353.7852,0
321,321,30,3.2,550,424,0,0,45124.514,0,-12555.6099,-12555.6099,0.0,44940.4008,0,75462.1264,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.4583,6.4583,3.8461,3.8461,62518.7515,42848.9909,34110.1163,184602.3727,0,62518.7515,42848.9909,12391.3702,105203.5027,0
322,322,35,3.2,550,424,0,0,45124.514,0,2070.7385,2070.7385,0.45941510395411644,44940.4008,0,75462.1264,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.4583,6.4583,3.8461,3.8461,62518.7515,42848.9909,34110.1163,184602.3727,0,62518.7515,42848.9909,17614.7393,125053.2202,0
323,323,40,3.2,550,424,0,0,45124.514,0,16508.8146,16508.8146,0.9226631958669476,44940.4008,0,75462.1264,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.4583,6.4583,3.8461,3.8461,62518.7515,42848.9909,34110.1163,184602.3727,0,62518.7515,42848.9909,23026.3807,144902.9377,0
324,324,45,3.2,550,424,0,0,45124.514,0,30877.2918,30877.2918,1.3859112877797781,44940.4008,0,75462.1264,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.4583,6.4583,3.8461,3.8461,62518.7515,42848.9909,34110.1163,184602.3727,0,62518.7515,42848.9909,28507.621,164752.6552,0
325,325,50,3.2,550,424,0,0,45124.514,0,45124.514,45124.514,1.8491593796926098,44940.4008,0,75462.1264,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.4583,6.4583,3.8461,3.8461,62518.7515,42848.9909,34110.1163,184602.3727,0,62518.7515,42848.9909,34110.1163,184602.3727,0
326,326,55,3.2,550,424,0,0,45124.514,0,59371.7362,59371.7362,2.312407471605441,44940.4008,0,75462.1264,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.4583,6.4583,3.8461,3.8461,62518.7515,42848.9909,34110.1163,184602.3727,0,62518.7515,42848.9909,39712.6116,204452.0902,0
327,327,60,3.2,550,424,0,0,45124.514,0,73532.7649,73532.7649,2.775655563518272,44940.4008,0,75462.1264,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.4583,6.4583,3.8461,3.8461,62518.7515,42848.9909,34110.1163,184602.3727,0,62518.7515,42848.9909,45401.3004,224301.8076,0
328,328,25,3.2,550,484,0,0,42254.2103,0,-30580.8025,-30580.8025,0.0,44940.4008,0,79854.2875,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.8342,6.8342,3.8461,3.8461,66169.1363,42848.9909,33330.0352,184602.3727,0,66169.1363,42848.9909,6916.4605,85353.7852,0
329,329,30,3.2,550,484,0,0,42254.2103,0,-15619.9082,-15619.9082,0.0,44940.4008,0,79854.2875,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.8342,6.8342,3.8461,3.8461,66169.1363,42848.9909,33330.0352,184602.3727,0,66169.1363,42848.9909,11805.2838,105203.5027,0
330,330,35,3.2,550,484,0,0,42254.2103,0,-934.9512,-934.9512,0.3742232727823665,44940.4008,0,79854.2875,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.8342,6.8342,3.8461,3.8461,66169.1363,42848.9909,33330.0352,184602.3727,0,66169.1363,42848.9909,16970.0442,125053.2202,0
331,331,40,3.2,550,484,0,0,42254.2103,0,13567.5944,13567.5944,0.8374713646951973,44940.4008,0,79854.2875,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.8342,6.8342,3.8461,3.8461,66169.1363,42848.9909,33330.0352,184602.3727,0,66169.1363,42848.9909,22317.2161,144902.9377,0
332,332,45,3.2,550,484,0,0,42254.2103,0,27982.4082,27982.4082,1.300719456608029,44940.4008,0,79854.2875,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.8342,6.8342,3.8461,3.8461,66169.1363,42848.9909,33330.0352,184602.3727,0,66169.1363,42848.9909,27752.1198,164752.6552,0
333,333,50,3.2,550,484,0,0,42254.2103,0,42254.2103,42254.2103,1.7639675485208597,44940.4008,0,79854.2875,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.8342,6.8342,3.8461,3.8461,66169.1363,42848.9909,33330.0352,184602.3727,0,66169.1363,42848.9909,33330.0352,184602.3727,0
334,334,55,3.2,550,484,0,0,42254.2103,0,56501.4325,56501.4325,2.227215640433691,44940.4008,0,79854.2875,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.8342,6.8342,3.8461,3.8461,66169.1363,42848.9909,33330.0352,184602.3727,0,66169.1363,42848.9909,38932.5305,204452.0902,0
335,335,60,3.2,550,484,0,0,42254.2103,0,70740.4693,70740.4693,2.690463732346523,44940.4008,0,79854.2875,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.8342,6.8342,3.8461,3.8461,66169.1363,42848.9909,33330.0352,184602.3727,0,66169.1363,42848.9909,44543.2112,224301.8076,0
336,336,25,3.2,750,184,0,0,49491.1158,0,-22723.7861,-22723.7861,0.0,44940.4008,0,68777.6763,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.8862,5.8862,3.8461,3.8461,56964.9407,42848.9909,35297.3253,184602.3727,0,56964.9407,42848.9909,8263.6396,85353.7852,0
337,337,30,3.2,750,184,0,0,49491.1158,0,-7967.4378,-7967.4378,0.12578055620241257,44940.4008,0,68777.6763,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.8862,5.8862,3.8461,3.8461,56964.9407,42848.9909,35297.3253,184602.3727,0,56964.9407,42848.9909,13357.0089,105203.5027,0
338,338,35,3.2,750,184,0,0,49491.1158,0,6568.5307,6568.5307,0.5890286481152434,44940.4008,0,68777.6763,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.8862,5.8862,3.8461,3.8461,56964.9407,42848.9909,35297.3253,184602.3727,0,56964.9407,42848.9909,18670.7579,125053.2202,0
339,339,40,3.2,750,184,0,0,49491.1158,0,20983.3444,20983.3444,1.0522767400280746,44940.4008,0,68777.6763,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.8862,5.8862,3.8461,3.8461,56964.9407,42848.9909,35297.3253,184602.3727,0,56964.9407,42848.9909,24105.6616,144902.9377,0
340,340,45,3.2,750,184,0,0,49491.1158,0,35243.8936,35243.8936,1.5155248319409058,44940.4008,0,68777.6763,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.8862,5.8862,3.8461,3.8461,56964.9407,42848.9909,35297.3253,184602.3727,0,56964.9407,42848.9909,29694.8299,164752.6552,0
341,341,50,3.2,750,184,0,0,49491.1158,0,49491.1158,49491.1158,1.9787729238537368,44940.4008,0,68777.6763,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.8862,5.8862,3.8461,3.8461,56964.9407,42848.9909,35297.3253,184602.3727,0,56964.9407,42848.9909,35297.3253,184602.3727,0
342,342,55,3.2,750,184,0,0,49491.1158,0,63668.3748,63668.3748,2.442021015766569,44940.4008,0,68777.6763,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.8862,5.8862,3.8461,3.8461,56964.9407,42848.9909,35297.3253,184602.3727,0,56964.9407,42848.9909,40969.7837,204452.0902,0
343,343,60,3.2,750,184,0,0,49491.1158,0,77780.6457,77780.6457,2.9052691076793997,44940.4008,0,68777.6763,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,5.8862,5.8862,3.8461,3.8461,56964.9407,42848.9909,35297.3253,184602.3727,0,56964.9407,42848.9909,46707.2302,224301.8076,0
344,344,25,3.2,750,244,0,0,46620.8121,0,-25837.8714,-25837.8714,0.0,44940.4008,0,73169.8374,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.2621,6.2621,3.8461,3.8461,60615.3255,42848.9909,34517.2442,184602.3727,0,60615.3255,42848.9909,7727.3402,85353.7852,0
345,345,30,3.2,750,244,0,0,46620.8121,0,-10973.1275,-10973.1275,0.04058872503066207,44940.4008,0,73169.8374,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.2621,6.2621,3.8461,3.8461,60615.3255,42848.9909,34517.2442,184602.3727,0,60615.3255,42848.9909,12712.3138,105203.5027,0
346,346,35,3.2,750,244,0,0,46620.8121,0,3627.3105,3627.3105,0.5038368169434927,44940.4008,0,73169.8374,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.2621,6.2621,3.8461,3.8461,60615.3255,42848.9909,34517.2442,184602.3727,0,60615.3255,42848.9909,17961.5932,125053.2202,0
347,347,40,3.2,750,244,0,0,46620.8121,0,18042.1243,18042.1243,0.9670849088563237,44940.4008,0,73169.8374,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.2621,6.2621,3.8461,3.8461,60615.3255,42848.9909,34517.2442,184602.3727,0,60615.3255,42848.9909,23396.497,144902.9377,0
348,348,45,3.2,750,244,0,0,46620.8121,0,32373.5899,32373.5899,1.4303330007691553,44940.4008,0,73169.8374,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.2621,6.2621,3.8461,3.8461,60615.3255,42848.9909,34517.2442,184602.3727,0,60615.3255,42848.9909,28914.7489,164752.6552,0
349,349,50,3.2,750,244,0,0,46620.8121,0,46620.8121,46620.8121,1.893581092681986,44940.4008,0,73169.8374,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.2621,6.2621,3.8461,3.8461,60615.3255,42848.9909,34517.2442,184602.3727,0,60615.3255,42848.9909,34517.2442,184602.3727,0
350,350,55,3.2,750,244,0,0,46620.8121,0,60868.0343,60868.0343,2.356829184594818,44940.4008,0,73169.8374,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.2621,6.2621,3.8461,3.8461,60615.3255,42848.9909,34517.2442,184602.3727,0,60615.3255,42848.9909,40119.7395,204452.0902,0
351,351,60,3.2,750,244,0,0,46620.8121,0,74988.3502,74988.3502,2.820077276507649,44940.4008,0,73169.8374,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.2621,6.2621,3.8461,3.8461,60615.3255,42848.9909,34517.2442,184602.3727,0,60615.3255,42848.9909,45849.1411,224301.8076,0
352,352,25,3.2,750,304,0,0,43750.5084,0,-28955.4503,-28955.4503,0.0,44940.4008,0,77561.9985,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.638,6.638,3.8461,3.8461,64265.7103,42848.9909,33737.1631,184602.3727,0,64265.7103,42848.9909,7194.5343,85353.7852,0
353,353,30,3.2,750,304,0,0,43750.5084,0,-14022.3635,-14022.3635,0.0,44940.4008,0,77561.9985,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.638,6.638,3.8461,3.8461,64265.7103,42848.9909,33737.1631,184602.3727,0,64265.7103,42848.9909,12111.165,105203.5027,0
354,354,35,3.2,750,304,0,0,43750.5084,0,632.0054,632.0054,0.4186449857717429,44940.4008,0,77561.9985,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.638,6.638,3.8461,3.8461,64265.7103,42848.9909,33737.1631,184602.3727,0,64265.7103,42848.9909,17306.5136,125053.2202,0
355,355,40,3.2,750,304,0,0,43750.5084,0,15100.9041,15100.9041,0.8818930776845743,44940.4008,0,77561.9985,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.638,6.638,3.8461,3.8461,64265.7103,42848.9909,33737.1631,184602.3727,0,64265.7103,42848.9909,22687.3324,144902.9377,0
356,356,45,3.2,750,304,0,0,43750.5084,0,29503.2862,29503.2862,1.3451411695974054,44940.4008,0,77561.9985,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.638,6.638,3.8461,3.8461,64265.7103,42848.9909,33737.1631,184602.3727,0,64265.7103,42848.9909,28134.6678,164752.6552,0
357,357,50,3.2,750,304,0,0,43750.5084,0,43750.5084,43750.5084,1.8083892615102366,44940.4008,0,77561.9985,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.638,6.638,3.8461,3.8461,64265.7103,42848.9909,33737.1631,184602.3727,0,64265.7103,42848.9909,33737.1631,184602.3727,0
358,358,55,3.2,750,304,0,0,43750.5084,0,57997.7306,57997.7306,2.271637353423068,44940.4008,0,77561.9985,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.638,6.638,3.8461,3.8461,64265.7103,42848.9909,33737.1631,184602.3727,0,64265.7103,42848.9909,39339.6584,204452.0902,0
359,359,60,3.2,750,304,0,0,43750.5084,0,72196.0546,72196.0546,2.734885445335899,44940.4008,0,77561.9985,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,6.638,6.638,3.8461,3.8461,64265.7103,42848.9909,33737.1631,184602.3727,0,64265.7103,42848.9909,44991.0519,224301.8076,0
