,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
0,0,25,2.5,150,184,0,0,13960.4422,0,-3681.143,-3681.143,0.0,16666.1,0,8358.6288,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.5869,3.5869,7.1519,7.1519,6945.5023,15890.5029,9468.7973,46265.2446,0,6945.5023,15890.5029,2236.5951,21391.4572,0
1,1,30,2.5,150,184,0,0,13960.4422,0,-102.3222,-102.3222,0.22215150547490456,16666.1,0,8358.6288,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.5869,3.5869,7.1519,7.1519,6945.5023,15890.5029,9468.7973,46265.2446,0,6945.5023,15890.5029,3632.5317,26366.2147,0
2,2,35,2.5,150,184,0,0,13960.4422,0,3445.5501,3445.5501,0.5352065359322558,16666.1,0,8358.6288,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.5869,3.5869,7.1519,7.1519,6945.5023,15890.5029,9468.7973,46265.2446,0,6945.5023,15890.5029,5059.417,31340.9722,0
3,3,40,2.5,150,184,0,0,13960.4422,0,6964.8905,6964.8905,0.848261566389607,16666.1,0,8358.6288,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.5869,3.5869,7.1519,7.1519,6945.5023,15890.5029,9468.7973,46265.2446,0,6945.5023,15890.5029,6514.834,36315.7297,0
4,4,45,2.5,150,184,0,0,13960.4422,0,10467.0238,10467.0238,1.1613165968469583,16666.1,0,8358.6288,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.5869,3.5869,7.1519,7.1519,6945.5023,15890.5029,9468.7973,46265.2446,0,6945.5023,15890.5029,7987.4583,41290.4872,0
5,5,50,2.5,150,184,0,0,13960.4422,0,13960.4422,13960.4422,1.47437162730431,16666.1,0,8358.6288,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.5869,3.5869,7.1519,7.1519,6945.5023,15890.5029,9468.7973,46265.2446,0,6945.5023,15890.5029,9468.7973,46265.2446,0
6,6,55,2.5,150,184,0,0,13960.4422,0,17448.384,17448.384,1.787426657761661,16666.1,0,8358.6288,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.5869,3.5869,7.1519,7.1519,6945.5023,15890.5029,9468.7973,46265.2446,0,6945.5023,15890.5029,10955.613,51240.0021,0
7,7,60,2.5,150,184,0,0,13960.4422,0,20936.3257,20936.3257,2.1004816882190127,16666.1,0,8358.6288,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.5869,3.5869,7.1519,7.1519,6945.5023,15890.5029,9468.7973,46265.2446,0,6945.5023,15890.5029,12442.4288,56214.7596,0
8,8,25,2.5,150,244,0,0,13673.3103,0,-4000.1161,-4000.1161,0.0,16666.1,0,8846.6371,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.7963,3.7963,7.1519,7.1519,7351.1493,15890.5029,9350.2822,46265.2446,0,7351.1493,15890.5029,2149.9211,21391.4572,0
9,9,30,2.5,150,244,0,0,13673.3103,0,-412.6278,-412.6278,0.19662466514874943,16666.1,0,8846.6371,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.7963,3.7963,7.1519,7.1519,7351.1493,15890.5029,9350.2822,46265.2446,0,7351.1493,15890.5029,3537.1904,26366.2147,0
10,10,35,2.5,150,244,0,0,13673.3103,0,3144.7786,3144.7786,0.5096796956061008,16666.1,0,8846.6371,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.7963,3.7963,7.1519,7.1519,7351.1493,15890.5029,9350.2822,46265.2446,0,7351.1493,15890.5029,4954.5415,31340.9722,0
11,11,40,2.5,150,244,0,0,13673.3103,0,6671.9865,6671.9865,0.8227347260634522,16666.1,0,8846.6371,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.7963,3.7963,7.1519,7.1519,7351.1493,15890.5029,9350.2822,46265.2446,0,7351.1493,15890.5029,6402.0911,36315.7297,0
12,12,45,2.5,150,244,0,0,13673.3103,0,10174.1197,10174.1197,1.1357897565208035,16666.1,0,8846.6371,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.7963,3.7963,7.1519,7.1519,7351.1493,15890.5029,9350.2822,46265.2446,0,7351.1493,15890.5029,7874.7153,41290.4872,0
13,13,50,2.5,150,244,0,0,13673.3103,0,13673.3103,13673.3103,1.4488447869781549,16666.1,0,8846.6371,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.7963,3.7963,7.1519,7.1519,7351.1493,15890.5029,9350.2822,46265.2446,0,7351.1493,15890.5029,9350.2822,46265.2446,0
14,14,55,2.5,150,244,0,0,13673.3103,0,17161.252,17161.252,1.7618998174355067,16666.1,0,8846.6371,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.7963,3.7963,7.1519,7.1519,7351.1493,15890.5029,9350.2822,46265.2446,0,7351.1493,15890.5029,10837.098,51240.0021,0
15,15,60,2.5,150,244,0,0,13673.3103,0,20649.1938,20649.1938,2.0749548478928577,16666.1,0,8846.6371,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.7963,3.7963,7.1519,7.1519,7351.1493,15890.5029,9350.2822,46265.2446,0,7351.1493,15890.5029,12323.9137,56214.7596,0
16,16,25,2.5,150,304,0,0,13383.3489,0,-4319.0891,-4319.0891,0.0,16666.1,0,9334.6454,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.0058,4.0058,7.1519,7.1519,7756.7963,15890.5029,9234.5966,46265.2446,0,7756.7963,15890.5029,2063.2472,21391.4572,0
17,17,30,2.5,150,304,0,0,13383.3489,0,-722.9335,-722.9335,0.17109782482259478,16666.1,0,9334.6454,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.0058,4.0058,7.1519,7.1519,7756.7963,15890.5029,9234.5966,46265.2446,0,7756.7963,15890.5029,3441.849,26366.2147,0
18,18,35,2.5,150,304,0,0,13383.3489,0,2842.4366,2842.4366,0.48415285527994595,16666.1,0,9334.6454,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.0058,4.0058,7.1519,7.1519,7756.7963,15890.5029,9234.5966,46265.2446,0,7756.7963,15890.5029,4851.2364,31340.9722,0
19,19,40,2.5,150,304,0,0,13383.3489,0,6371.6009,6371.6009,0.7972078857372977,16666.1,0,9334.6454,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.0058,4.0058,7.1519,7.1519,7756.7963,15890.5029,9234.5966,46265.2446,0,7756.7963,15890.5029,6296.8296,36315.7297,0
20,20,45,2.5,150,304,0,0,13383.3489,0,9881.2156,9881.2156,1.1102629161946491,16666.1,0,9334.6454,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.0058,4.0058,7.1519,7.1519,7756.7963,15890.5029,9234.5966,46265.2446,0,7756.7963,15890.5029,7761.9724,41290.4872,0
21,21,50,2.5,150,304,0,0,13383.3489,0,13383.3489,13383.3489,1.423317946652,16666.1,0,9334.6454,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.0058,4.0058,7.1519,7.1519,7756.7963,15890.5029,9234.5966,46265.2446,0,7756.7963,15890.5029,9234.5966,46265.2446,0
22,22,55,2.5,150,304,0,0,13383.3489,0,16874.1201,16874.1201,1.736372977109352,16666.1,0,9334.6454,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.0058,4.0058,7.1519,7.1519,7756.7963,15890.5029,9234.5966,46265.2446,0,7756.7963,15890.5029,10718.5829,51240.0021,0
23,23,60,2.5,150,304,0,0,13383.3489,0,20362.0618,20362.0618,2.0494280075667035,16666.1,0,9334.6454,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.0058,4.0058,7.1519,7.1519,7756.7963,15890.5029,9234.5966,46265.2446,0,7756.7963,15890.5029,12205.3986,56214.7596,0
24,24,25,2.5,150,364,0,0,13090.4448,0,-4638.0622,-4638.0622,0.0,16666.1,0,9822.6537,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2152,4.2152,7.1519,7.1519,8162.4433,15890.5029,9121.8536,46265.2446,0,8162.4433,15890.5029,1976.5732,21391.4572,0
25,25,30,2.5,150,364,0,0,13090.4448,0,-1033.2391,-1033.2391,0.1455709844964401,16666.1,0,9822.6537,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2152,4.2152,7.1519,7.1519,8162.4433,15890.5029,9121.8536,46265.2446,0,8162.4433,15890.5029,3346.5076,26366.2147,0
26,26,35,2.5,150,364,0,0,13090.4448,0,2532.131,2532.131,0.4586260149537915,16666.1,0,9822.6537,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2152,4.2152,7.1519,7.1519,8162.4433,15890.5029,9121.8536,46265.2446,0,8162.4433,15890.5029,4755.895,31340.9722,0
27,27,40,2.5,150,364,0,0,13090.4448,0,6070.8294,6070.8294,0.7716810454111432,16666.1,0,9822.6537,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2152,4.2152,7.1519,7.1519,8162.4433,15890.5029,9121.8536,46265.2446,0,8162.4433,15890.5029,6191.9541,36315.7297,0
28,28,45,2.5,150,364,0,0,13090.4448,0,9588.3116,9588.3116,1.0847360758684939,16666.1,0,9822.6537,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2152,4.2152,7.1519,7.1519,8162.4433,15890.5029,9121.8536,46265.2446,0,8162.4433,15890.5029,7649.2294,41290.4872,0
29,29,50,2.5,150,364,0,0,13090.4448,0,13090.4448,13090.4448,1.397791106325846,16666.1,0,9822.6537,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2152,4.2152,7.1519,7.1519,8162.4433,15890.5029,9121.8536,46265.2446,0,8162.4433,15890.5029,9121.8536,46265.2446,0
30,30,55,2.5,150,364,0,0,13090.4448,0,16586.9882,16586.9882,1.7108461367831973,16666.1,0,9822.6537,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2152,4.2152,7.1519,7.1519,8162.4433,15890.5029,9121.8536,46265.2446,0,8162.4433,15890.5029,10600.0678,51240.0021,0
31,31,60,2.5,150,364,0,0,13090.4448,0,20074.9299,20074.9299,2.0239011672405494,16666.1,0,9822.6537,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2152,4.2152,7.1519,7.1519,8162.4433,15890.5029,9121.8536,46265.2446,0,8162.4433,15890.5029,12086.8835,56214.7596,0
32,32,25,2.5,150,424,0,0,12797.5408,0,-4964.5704,-4964.5704,0.0,16666.1,0,10310.6619,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.4246,4.4246,7.1519,7.1519,8568.0903,15890.5029,9009.1107,46265.2446,0,8568.0903,15890.5029,1897.4344,21391.4572,0
33,33,30,2.5,150,424,0,0,12797.5408,0,-1343.5448,-1343.5448,0.12004414417028589,16666.1,0,10310.6619,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.4246,4.4246,7.1519,7.1519,8568.0903,15890.5029,9009.1107,46265.2446,0,8568.0903,15890.5029,3251.1663,26366.2147,0
34,34,35,2.5,150,424,0,0,12797.5408,0,2221.8253,2221.8253,0.43309917462763686,16666.1,0,10310.6619,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.4246,4.4246,7.1519,7.1519,8568.0903,15890.5029,9009.1107,46265.2446,0,8568.0903,15890.5029,4660.5537,31340.9722,0
35,35,40,2.5,150,424,0,0,12797.5408,0,5770.0578,5770.0578,0.7461542050849882,16666.1,0,10310.6619,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.4246,4.4246,7.1519,7.1519,8568.0903,15890.5029,9009.1107,46265.2446,0,8568.0903,15890.5029,6087.0786,36315.7297,0
36,36,45,2.5,150,424,0,0,12797.5408,0,9295.4075,9295.4075,1.05920923554234,16666.1,0,10310.6619,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.4246,4.4246,7.1519,7.1519,8568.0903,15890.5029,9009.1107,46265.2446,0,8568.0903,15890.5029,7536.4864,41290.4872,0
37,37,50,2.5,150,424,0,0,12797.5408,0,12797.5408,12797.5408,1.3722642659996909,16666.1,0,10310.6619,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.4246,4.4246,7.1519,7.1519,8568.0903,15890.5029,9009.1107,46265.2446,0,8568.0903,15890.5029,9009.1107,46265.2446,0
38,38,55,2.5,150,424,0,0,12797.5408,0,16299.674,16299.674,1.6853192964570425,16666.1,0,10310.6619,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.4246,4.4246,7.1519,7.1519,8568.0903,15890.5029,9009.1107,46265.2446,0,8568.0903,15890.5029,10481.7349,51240.0021,0
39,39,60,2.5,150,424,0,0,12797.5408,0,19787.798,19787.798,1.9983743269143943,16666.1,0,10310.6619,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.4246,4.4246,7.1519,7.1519,8568.0903,15890.5029,9009.1107,46265.2446,0,8568.0903,15890.5029,11968.3685,56214.7596,0
40,40,25,2.5,150,484,0,0,12504.6367,0,-5291.4229,-5291.4229,0.0,16666.1,0,10798.6702,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.634,4.634,7.1519,7.1519,8973.7374,15890.5029,8896.3677,46265.2446,0,8973.7374,15890.5029,1818.6399,21391.4572,0
41,41,30,2.5,150,484,0,0,12504.6367,0,-1661.9238,-1661.9238,0.094517303844131,16666.1,0,10798.6702,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.634,4.634,7.1519,7.1519,8973.7374,15890.5029,8896.3677,46265.2446,0,8973.7374,15890.5029,3163.8983,26366.2147,0
42,42,35,2.5,150,484,0,0,12504.6367,0,1911.5197,1911.5197,0.40757233430148215,16666.1,0,10798.6702,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.634,4.634,7.1519,7.1519,8973.7374,15890.5029,8896.3677,46265.2446,0,8973.7374,15890.5029,4565.2123,31340.9722,0
43,43,40,2.5,150,484,0,0,12504.6367,0,5469.2863,5469.2863,0.7206273647588337,16666.1,0,10798.6702,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.634,4.634,7.1519,7.1519,8973.7374,15890.5029,8896.3677,46265.2446,0,8973.7374,15890.5029,5982.2031,36315.7297,0
44,44,45,2.5,150,484,0,0,12504.6367,0,8996.8801,8996.8801,1.0336823952161853,16666.1,0,10798.6702,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.634,4.634,7.1519,7.1519,8973.7374,15890.5029,8896.3677,46265.2446,0,8973.7374,15890.5029,7429.3668,41290.4872,0
45,45,50,2.5,150,484,0,0,12504.6367,0,12504.6367,12504.6367,1.3467374256735363,16666.1,0,10798.6702,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.634,4.634,7.1519,7.1519,8973.7374,15890.5029,8896.3677,46265.2446,0,8973.7374,15890.5029,8896.3677,46265.2446,0
46,46,55,2.5,150,484,0,0,12504.6367,0,16006.77,16006.77,1.6597924561308877,16666.1,0,10798.6702,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.634,4.634,7.1519,7.1519,8973.7374,15890.5029,8896.3677,46265.2446,0,8973.7374,15890.5029,10368.9919,51240.0021,0
47,47,60,2.5,150,484,0,0,12504.6367,0,19500.666,19500.666,1.9728474865882395,16666.1,0,10798.6702,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.634,4.634,7.1519,7.1519,8973.7374,15890.5029,8896.3677,46265.2446,0,8973.7374,15890.5029,11849.8534,56214.7596,0
48,48,25,2.5,350,184,0,0,13532.8344,0,-4156.1532,-4156.1532,0.0,16666.1,0,9085.6638,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.8989,3.8989,7.1519,7.1519,7549.6394,15890.5029,9292.268,46265.2446,0,7549.6394,15890.5029,2107.4682,21391.4572,0
49,49,30,2.5,350,184,0,0,13532.8344,0,-564.4196,-564.4196,0.18413394218466922,16666.1,0,9085.6638,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.8989,3.8989,7.1519,7.1519,7549.6394,15890.5029,9292.268,46265.2446,0,7549.6394,15890.5029,3490.4921,26366.2147,0
50,50,35,2.5,350,184,0,0,13532.8344,0,2997.6566,2997.6566,0.4971889726420204,16666.1,0,9085.6638,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.8989,3.8989,7.1519,7.1519,7549.6394,15890.5029,9292.268,46265.2446,0,7549.6394,15890.5029,4903.1734,31340.9722,0
51,51,40,2.5,350,184,0,0,13532.8344,0,6525.2504,6525.2504,0.8102440030993718,16666.1,0,9085.6638,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.8989,3.8989,7.1519,7.1519,7549.6394,15890.5029,9292.268,46265.2446,0,7549.6394,15890.5029,6350.3371,36315.7297,0
52,52,45,2.5,350,184,0,0,13532.8344,0,10030.8391,10030.8391,1.1232990335567232,16666.1,0,9085.6638,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.8989,3.8989,7.1519,7.1519,7549.6394,15890.5029,9292.268,46265.2446,0,7549.6394,15890.5029,7819.5059,41290.4872,0
53,53,50,2.5,350,184,0,0,13532.8344,0,13532.8344,13532.8344,1.4363540640140746,16666.1,0,9085.6638,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.8989,3.8989,7.1519,7.1519,7549.6394,15890.5029,9292.268,46265.2446,0,7549.6394,15890.5029,9292.268,46265.2446,0
54,54,55,2.5,350,184,0,0,13532.8344,0,17020.7761,17020.7761,1.749409094471426,16666.1,0,9085.6638,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.8989,3.8989,7.1519,7.1519,7549.6394,15890.5029,9292.268,46265.2446,0,7549.6394,15890.5029,10779.0838,51240.0021,0
55,55,60,2.5,350,184,0,0,13532.8344,0,20508.7179,20508.7179,2.0624641249287774,16666.1,0,9085.6638,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.8989,3.8989,7.1519,7.1519,7549.6394,15890.5029,9292.268,46265.2446,0,7549.6394,15890.5029,12265.8995,56214.7596,0
56,56,25,2.5,350,244,0,0,13240.0683,0,-4475.1262,-4475.1262,0.0,16666.1,0,9573.6721,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1083,4.1083,7.1519,7.1519,7955.2864,15890.5029,9179.3871,46265.2446,0,7955.2864,15890.5029,2020.7942,21391.4572,0
57,57,30,2.5,350,244,0,0,13240.0683,0,-874.7253,-874.7253,0.15860710185851432,16666.1,0,9573.6721,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1083,4.1083,7.1519,7.1519,7955.2864,15890.5029,9179.3871,46265.2446,0,7955.2864,15890.5029,3395.1508,26366.2147,0
58,58,35,2.5,350,244,0,0,13240.0683,0,2690.6448,2690.6448,0.47166213231586573,16666.1,0,9573.6721,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1083,4.1083,7.1519,7.1519,7955.2864,15890.5029,9179.3871,46265.2446,0,7955.2864,15890.5029,4804.5381,31340.9722,0
59,59,40,2.5,350,244,0,0,13240.0683,0,6224.4789,6224.4789,0.7847171627732172,16666.1,0,9573.6721,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1083,4.1083,7.1519,7.1519,7955.2864,15890.5029,9179.3871,46265.2446,0,7955.2864,15890.5029,6245.4616,36315.7297,0
60,60,45,2.5,350,244,0,0,13240.0683,0,9737.935,9737.935,1.0977721932305688,16666.1,0,9573.6721,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1083,4.1083,7.1519,7.1519,7955.2864,15890.5029,9179.3871,46265.2446,0,7955.2864,15890.5029,7706.7629,41290.4872,0
61,61,50,2.5,350,244,0,0,13240.0683,0,13240.0683,13240.0683,1.4108272236879196,16666.1,0,9573.6721,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1083,4.1083,7.1519,7.1519,7955.2864,15890.5029,9179.3871,46265.2446,0,7955.2864,15890.5029,9179.3871,46265.2446,0
62,62,55,2.5,350,244,0,0,13240.0683,0,16733.6442,16733.6442,1.7238822541452716,16666.1,0,9573.6721,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1083,4.1083,7.1519,7.1519,7955.2864,15890.5029,9179.3871,46265.2446,0,7955.2864,15890.5029,10660.5687,51240.0021,0
63,63,60,2.5,350,244,0,0,13240.0683,0,20221.5859,20221.5859,2.0369372846026232,16666.1,0,9573.6721,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1083,4.1083,7.1519,7.1519,7955.2864,15890.5029,9179.3871,46265.2446,0,7955.2864,15890.5029,12147.3845,56214.7596,0
64,64,25,2.5,350,304,0,0,12947.1642,0,-4797.6144,-4797.6144,0.0,16666.1,0,10061.6803,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3178,4.3178,7.1519,7.1519,8360.9334,15890.5029,9066.6442,46265.2446,0,8360.9334,15890.5029,1937.6354,21391.4572,0
65,65,30,2.5,350,304,0,0,12947.1642,0,-1185.031,-1185.031,0.13308026153235963,16666.1,0,10061.6803,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3178,4.3178,7.1519,7.1519,8360.9334,15890.5029,9066.6442,46265.2446,0,8360.9334,15890.5029,3299.8094,26366.2147,0
66,66,35,2.5,350,304,0,0,12947.1642,0,2380.3391,2380.3391,0.4461352919897111,16666.1,0,10061.6803,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3178,4.3178,7.1519,7.1519,8360.9334,15890.5029,9066.6442,46265.2446,0,8360.9334,15890.5029,4709.1968,31340.9722,0
67,67,40,2.5,350,304,0,0,12947.1642,0,5923.7074,5923.7074,0.7591903224470629,16666.1,0,10061.6803,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3178,4.3178,7.1519,7.1519,8360.9334,15890.5029,9066.6442,46265.2446,0,8360.9334,15890.5029,6140.5861,36315.7297,0
68,68,45,2.5,350,304,0,0,12947.1642,0,9445.031,9445.031,1.0722453529044136,16666.1,0,10061.6803,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3178,4.3178,7.1519,7.1519,8360.9334,15890.5029,9066.6442,46265.2446,0,8360.9334,15890.5029,7594.0199,41290.4872,0
69,69,50,2.5,350,304,0,0,12947.1642,0,12947.1642,12947.1642,1.3853003833617652,16666.1,0,10061.6803,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3178,4.3178,7.1519,7.1519,8360.9334,15890.5029,9066.6442,46265.2446,0,8360.9334,15890.5029,9066.6442,46265.2446,0
70,70,55,2.5,350,304,0,0,12947.1642,0,16446.5123,16446.5123,1.6983554138191168,16666.1,0,10061.6803,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3178,4.3178,7.1519,7.1519,8360.9334,15890.5029,9066.6442,46265.2446,0,8360.9334,15890.5029,10542.0536,51240.0021,0
71,71,60,2.5,350,304,0,0,12947.1642,0,19934.454,19934.454,2.0114104442764686,16666.1,0,10061.6803,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3178,4.3178,7.1519,7.1519,8360.9334,15890.5029,9066.6442,46265.2446,0,8360.9334,15890.5029,12028.8694,56214.7596,0
72,72,25,2.5,350,364,0,0,12654.2602,0,-5124.4669,-5124.4669,0.0,16666.1,0,10549.6886,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5272,4.5272,7.1519,7.1519,8766.5804,15890.5029,8953.9012,46265.2446,0,8766.5804,15890.5029,1858.8409,21391.4572,0
73,73,30,2.5,350,364,0,0,12654.2602,0,-1498.9879,-1498.9879,0.1075534212062052,16666.1,0,10549.6886,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5272,4.5272,7.1519,7.1519,8766.5804,15890.5029,8953.9012,46265.2446,0,8766.5804,15890.5029,3208.1193,26366.2147,0
74,74,35,2.5,350,364,0,0,12654.2602,0,2070.0335,2070.0335,0.42060845166355615,16666.1,0,10549.6886,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5272,4.5272,7.1519,7.1519,8766.5804,15890.5029,8953.9012,46265.2446,0,8766.5804,15890.5029,4613.8554,31340.9722,0
